72,88,378,250
20,212,621,377
28,84,453,282
16,40,464,244
123,35,487,297
256,171,580,359
25,26,436,281
101,41,534,430
210,257,2274,1379
79,186,654,437
240,594,1355,989
35,172,760,489
33,35,502,275
653,379,1373,833
68,86,547,336
72,63,427,319
248,169,737,454
130,277,1267,859
124,322,1010,662
26,23,379,269
46,31,572,417
80,169,366,254
27,180,670,401
25,62,555,330
221,136,425,226
4,19,200,120
58,72,527,350
4,41,281,148
68,96,549,380
108,102,307,277
529,463,1306,808
76,87,388,244
13,34,272,147
190,167,581,383
112,149,921,610
144,101,991,588
102,171,357,323
8,67,389,213
14,8,579,299
5,42,494,298
433,340,1159,749
25,66,576,338
268,414,2465,1619
64,93,444,295
36,181,477,348
144,110,454,311
17,63,263,164
197,80,599,339
129,110,423,293
182,279,965,674
3,75,298,181
213,105,804,460
66,41,238,189
37,97,406,252
19,71,384,259
91,23,501,307
4,131,585,398
82,55,293,170
26,87,409,233
4,379,1546,997
51,42,421,247
56,16,597,399
44,84,425,256
132,25,976,611
161,116,708,409
181,405,1430,871
80,148,711,465
82,103,570,318
66,45,369,270
10,19,293,150
42,57,376,249
39,108,581,367
38,186,736,468
87,142,558,352
22,80,565,332
91,109,399,273
86,86,681,496
216,45,809,665
81,57,638,336
27,228,428,444
34,287,568,584
51,14,560,409
86,159,659,406
16,31,553,297
25,99,602,388
41,97,608,392
47,68,1179,513
156,97,902,511
99,49,508,336
10,60,296,178
13,80,288,178
70,69,610,391
21,42,563,248
32,122,486,286
26,98,372,219
63,110,592,351
23,66,499,311
38,8,564,402
162,128,351,244
64,70,452,366
173,80,1129,772
96,144,652,394
111,68,393,309
126,69,402,309
80,154,748,472
27,62,594,239
22,100,435,313
134,269,664,546
36,15,477,305
12,48,481,366
152,377,1087,803
180,48,805,460
63,26,436,296
152,46,1137,744
23,365,529,717
134,152,558,337
216,152,530,322
138,118,407,254
56,199,1210,683
290,304,1055,687
32,68,613,358
73,75,553,338
1,11,220,117
75,15,582,306
57,134,526,289
28,55,269,193
59,69,845,514
20,26,632,409
145,132,628,394
82,71,521,369
46,68,573,404
173,187,416,307
50,204,1231,653
124,253,1048,585
97,16,436,355
46,87,566,346
6,12,390,203
10,16,464,272
42,43,456,290
14,32,440,254
80,149,810,542
46,160,454,356
34,70,524,366
38,75,586,343
50,136,617,354
48,26,242,167
43,162,591,386
22,11,465,268
111,82,674,381
9,95,293,191
62,239,940,679
6,17,262,151
20,114,602,355
82,107,990,723
5,18,228,175
57,107,611,421
9,68,886,598
16,101,679,540
88,1,588,316
18,95,290,205
24,26,240,176
14,41,463,322
2,30,455,337
19,33,243,148
5,41,194,150
40,226,768,490
3,91,617,446
18,62,352,254
29,18,242,192
44,34,225,159
8,195,626,435
14,35,261,169
17,30,405,278
25,51,282,164
31,51,635,399
30,99,743,427
121,194,570,475
21,94,240,184
31,74,549,384
8,51,342,212
7,6,292,202
5,19,320,139
25,48,252,178
8,23,296,167
7,50,311,236
5,50,293,170
202,181,1513,1120
5,96,409,262
40,49,281,182
9,7,293,196
11,141,629,386
14,11,639,412
28,7,406,211
8,48,252,170
6,24,300,212
6,70,230,182
17,85,430,307
75,192,609,422
110,25,563,421
6,54,244,150
26,283,1013,681
1,4,1917,1357
8,28,289,139
30,13,549,244
95,7,495,279
12,54,362,275
9,44,249,177
56,72,594,428
20,39,369,259
110,22,583,380
40,62,278,185
165,5,600,260
38,28,226,164
47,77,427,255
7,18,257,152
21,68,297,180
12,68,292,212
7,34,268,157
54,29,380,297
13,39,243,170
14,90,625,441
40,17,267,214
43,78,561,433
15,149,582,385
43,21,613,411
62,80,350,259
37,180,613,407
2,13,187,113
5,141,388,296
21,69,690,480
5,95,248,188
9,34,250,160
76,150,756,531
93,193,608,480
48,33,757,564
86,46,544,405
80,142,567,366
96,69,584,303
54,77,603,385
11,101,618,419
50,93,696,403
127,87,508,399
24,55,607,427
70,105,443,285
15,80,629,402
25,116,629,333
246,169,589,353
34,73,394,292
99,133,593,368
51,93,601,393
310,322,1121,691
58,59,390,264
20,89,444,256
6,49,709,475
142,46,729,294
64,92,683,438
72,139,532,331
114,144,476,349
11,89,644,415
47,46,524,306
102,28,508,365
17,36,455,215
74,87,579,262
30,154,771,502
60,135,657,336
251,299,1423,901
122,30,491,401
45,37,566,304
41,104,455,264
51,99,595,382
113,69,509,315
48,161,725,450
79,150,531,326
19,191,619,413
46,106,480,297
72,149,858,448
458,366,2159,1459
17,40,620,368
181,134,528,327
38,116,537,308
65,201,564,466
25,71,615,408
8,197,618,470
201,260,584,432
74,141,1198,727
75,135,568,346
28,97,409,227
35,27,675,285
27,24,611,417
43,66,605,402
33,178,606,390
363,196,4054,2201
120,120,1141,600
38,32,607,339
103,199,511,423
384,261,3366,2484
13,20,381,215
71,43,352,317
120,215,578,443
39,256,1244,758
17,29,422,202
30,102,617,379
24,105,615,379
30,20,438,253
179,112,441,244
27,122,633,414
60,117,584,388
21,30,779,433
25,78,617,415
17,76,451,275
41,35,606,269
56,6,595,469
34,88,750,540
249,129,699,394
50,145,599,354
66,78,768,522
105,144,654,402
55,158,961,677
18,120,638,413
77,229,588,433
108,121,539,357
26,91,615,411
19,51,631,458
69,191,722,430
48,99,584,440
13,170,612,413
66,36,573,446
131,532,2152,1327
98,22,650,302
18,168,626,402
75,68,583,356
411,311,1627,1095
103,7,549,278
152,356,2504,1323
5,150,796,444
150,114,524,433
58,148,666,450
51,105,579,335
27,151,623,391
61,26,578,480
17,73,631,431
37,147,973,638
53,58,657,385
71,116,561,423
103,164,555,426
26,147,629,386
142,52,639,475
13,68,627,425
63,69,603,385
52,133,745,452
170,381,885,735
28,68,1978,1038
18,85,635,447
206,32,716,305
61,114,603,373
50,1,596,468
221,47,788,303
51,37,570,355
74,110,603,369
45,59,593,427
200,44,518,207
18,79,632,432
183,117,456,384
71,29,767,305
54,115,605,333
63,36,586,400
35,42,734,452
47,92,972,636
89,122,589,374
20,151,596,478
19,239,611,474
47,52,618,312
37,27,585,472
105,180,575,449
59,170,1022,573
23,48,624,437
75,57,566,336
11,84,623,402
111,3,564,429
201,226,558,409
78,149,594,345
67,82,1140,594
110,133,1005,688
97,93,588,429
61,139,584,439
18,15,631,476
90,210,597,417
114,171,599,456
31,36,601,437
58,67,1463,648
24,47,619,425
24,81,619,443
43,101,534,350
122,122,408,360
169,428,1393,1001
43,166,961,606
13,23,150,82
28,62,383,280
65,37,578,360
3,37,191,174
13,23,244,160
66,138,611,427
60,129,604,377
20,51,271,180
15,85,289,190
45,241,990,556
100,27,238,125
91,93,449,300
6,31,247,175
17,35,458,256
8,1,498,196
1,46,261,156
212,278,730,450
15,64,290,158
30,48,404,277
34,86,227,166
29,24,219,151
9,30,251,169
68,117,618,382
70,58,253,141
132,127,1057,753
48,41,353,241
24,51,276,192
93,79,497,361
23,28,185,115
29,203,637,450
105,58,837,370
31,99,412,232
14,39,278,206
67,97,496,272
11,37,441,206
11,64,424,254
9,40,255,163
12,52,391,231
3,50,294,191
1,1,300,95
19,30,246,154
39,41,223,148
178,28,422,139
19,39,223,156
35,75,241,170
20,65,628,393
15,71,610,334
83,86,474,312
46,98,500,281
64,220,1540,856
80,116,359,250
18,120,784,524
34,53,262,184
129,354,1976,1023
16,59,262,147
10,15,254,174
53,237,1135,687
70,120,936,619
60,98,209,173
50,21,244,176
7,78,421,282
32,128,552,374
15,55,405,250
5,49,255,164
57,109,951,675
177,182,686,449
82,193,892,577
10,11,235,154
530,133,1613,900
15,8,246,191
49,49,408,287
14,12,275,159
106,75,419,281
14,75,279,205
55,40,267,155
5,29,258,153
1,16,251,178
71,87,554,363
6,66,413,317
1,79,300,200
20,51,265,176
56,131,594,408
68,105,978,690
47,38,259,155
61,67,570,344
15,12,276,215
54,69,546,379
125,134,477,309
16,50,418,310
11,79,627,480
78,96,509,330
35,79,257,214
118,140,364,303
41,130,564,336
67,44,180,113
7,103,456,280
78,106,321,238
64,123,548,346
42,95,404,301
159,131,533,356
40,88,468,290
23,27,555,326
11,41,615,416
11,29,490,295
32,14,437,287
182,64,435,281
2,7,273,133
15,42,475,318
32,93,615,390
111,23,527,315
41,78,990,711
10,67,528,352
39,69,590,392
2,21,356,264
36,133,461,327
54,83,736,436
91,142,417,295
8,1,272,134
271,307,1735,1108
21,48,434,206
35,64,549,375
68,122,498,335
147,180,1486,1011
66,70,478,293
1,56,402,248
308,233,2185,1317
69,23,435,322
65,45,274,174
16,4,288,191
101,208,923,692
21,134,619,458
246,184,524,388
21,16,292,186
83,11,540,345
62,77,560,379
5,112,739,406
74,84,531,290
31,58,614,341
90,138,443,321
17,29,274,198
22,134,426,288
37,86,425,291
16,51,476,321
81,103,885,634
12,37,488,305
99,148,946,570
16,71,254,177
89,163,563,440
74,38,386,303
23,68,270,176
32,293,904,678
10,18,285,199
33,10,277,145
6,1,295,213
7,1,491,313
78,147,2338,1610
86,23,542,324
65,98,586,336
26,57,615,397
14,27,211,149
8,13,298,159
20,33,448,274
31,81,537,305
87,572,3132,2015
3,98,375,247
19,27,281,174
6,25,257,175
172,256,1450,1075
9,40,268,142
25,76,563,312
31,20,229,133
21,15,267,172
6,87,256,194
53,105,596,390
9,11,290,200
21,50,483,316
7,32,294,213
11,28,256,196
14,19,606,275
25,53,238,167
32,90,609,455
72,109,1003,686
102,163,723,454
102,187,546,353
38,57,220,153
4,32,259,171
25,172,677,457
25,50,1608,843
14,88,271,178
30,78,611,403
18,71,632,390
80,126,531,339
27,27,249,153
32,48,472,267
18,99,613,427
55,14,529,374
17,39,237,156
3,21,285,195
17,82,630,496
53,121,551,423
22,24,378,170
9,34,253,157
1,51,258,172
14,110,619,432
19,45,738,303
9,70,471,346
68,72,424,230
41,47,274,195
4,5,275,176
15,47,286,184
8,4,278,190
82,148,2107,1319
16,46,249,134
1,66,350,204
30,78,602,426
51,96,254,194
18,90,618,381
9,45,199,181
24,122,613,410
180,115,996,674
17,74,266,180
12,75,627,457
32,90,350,242
18,35,236,188
10,41,628,410
25,39,221,155
2,98,629,426
14,48,258,194
68,102,599,392
20,59,288,205
1,30,300,167
52,80,196,187
9,34,248,183
47,6,399,207
82,58,448,303
20,4,275,162
27,38,248,179
14,12,277,177
28,72,556,326
35,38,244,141
2,147,627,384
5,1,231,104
17,16,541,245
12,4,1711,963
15,44,390,236
21,44,377,273
14,28,617,361
7,65,257,158
13,35,586,394
29,37,367,236
22,46,477,207
26,36,632,405
1,54,572,346
49,65,598,387
12,34,384,171
40,66,399,279
10,62,252,149
14,20,273,174
29,116,593,409
96,222,647,420
9,43,254,152
34,52,442,319
46,93,423,283
30,78,576,353
13,29,249,159
21,66,251,174
35,32,238,163
124,87,435,321
12,45,639,421
77,81,561,392
11,50,616,339
4,4,232,147
23,81,606,423
59,85,615,411
12,40,251,167
18,31,620,387
12,54,246,181
13,20,293,147
14,23,250,163
30,44,384,243
20,18,263,151
46,126,208,184
6,30,258,170
119,194,942,586
51,95,625,472
41,60,410,295
59,101,564,380
5,54,248,166
13,103,499,281
33,95,621,383
42,63,588,367
8,19,266,179
8,21,247,170
11,34,256,185
15,28,466,313
19,39,387,269
12,22,262,172
11,50,243,164
18,102,464,260
31,71,463,337
3,48,297,153
40,82,389,309
11,43,251,163
120,154,357,255
43,111,460,327
12,85,557,361
15,60,589,316
24,85,499,288
42,112,371,249
39,42,239,160
42,34,240,153
14,94,690,376
6,35,256,180
7,52,436,290
13,71,481,318
25,83,447,350
9,53,266,139
23,67,407,269
65,110,649,398
8,27,581,456
44,39,249,151
16,35,241,161
7,28,246,147
31,119,441,276
17,123,586,333
11,6,495,271
86,59,409,269
111,103,545,444
23,45,237,165
33,27,480,326
66,46,439,277
30,75,463,318
33,101,741,433
9,29,259,169
14,38,241,170
30,119,508,313
149,76,1497,937
15,74,387,195
169,199,1405,820
42,207,760,469
14,59,522,266
7,406,1492,1024
73,141,702,435
16,72,452,216
121,409,1146,779
24,85,225,159
58,325,1238,688
46,76,562,265
30,69,523,354
160,208,1465,1018
66,247,978,527
69,109,461,284
283,346,1357,877
47,180,940,680
4,106,494,274
39,138,649,339
14,54,624,278
39,27,608,476
94,163,736,377
72,43,725,483
27,146,587,398
11,136,392,254
1,167,645,445
81,552,1917,1153
100,240,1577,968
12,166,472,295
15,34,350,203
50,50,469,207
128,132,505,331
81,196,850,588
10,29,444,203
42,153,602,389
3,81,500,279
53,386,2174,1243
118,128,462,266
73,149,414,294
235,247,1396,823
43,66,462,245
181,130,535,240
8,163,632,381
32,111,565,334
237,542,1254,927
20,69,532,304
27,90,593,399
66,187,984,473
29,113,614,339
6,8,492,286
27,154,616,323
64,324,951,623
64,151,373,253
83,44,671,357
10,31,1272,530
27,224,629,446
229,236,1182,719
53,123,1205,656
27,146,633,357
66,70,416,242
36,157,771,487
25,70,418,237
199,74,966,318
15,177,617,373
20,145,1271,839
13,160,1271,677
232,328,1384,850
83,312,931,601
5,132,497,305
27,96,769,344
181,377,884,583
45,160,540,296
7,243,1023,614
18,103,626,365
28,1,434,316
24,81,348,194
30,106,611,407
79,165,744,556
27,71,423,243
94,23,260,205
19,65,263,156
10,143,539,334
42,55,264,152
48,78,593,373
51,49,247,163
69,61,451,302
65,321,1232,828
3,40,271,157
128,272,1150,785
54,155,729,449
33,59,609,345
217,151,596,423
49,117,386,265
37,379,1579,1180
30,114,867,413
38,35,250,145
28,35,207,139
35,168,959,614
55,59,431,220
128,241,1248,636
8,56,215,121
87,118,627,354
8,30,500,325
7,53,386,250
13,111,480,268
61,368,1223,836
14,63,478,320
31,46,475,269
80,145,443,288
9,29,266,154
7,39,295,160
76,59,218,157
11,75,490,326
28,236,872,590
130,282,1425,900
5,29,265,166
39,5,234,174
673,981,4278,2553
90,141,476,274
22,22,255,172
29,35,478,287
41,82,337,197
25,124,772,463
101,149,436,285
12,33,268,144
45,165,732,435
16,427,2044,1149
8,133,635,408
26,16,244,160
133,393,732,709
109,217,587,369
34,290,1231,644
27,466,1249,813
45,101,1267,754
10,190,792,583
16,39,296,170
28,85,218,166
129,119,516,284
79,213,885,576
14,43,277,192
31,95,456,326
126,115,417,271
91,83,392,284
11,42,244,164
28,39,594,557
16,45,258,157
21,57,279,167
30,71,951,689
25,37,249,160
231,202,933,562
391,293,961,673
476,595,2420,1728
46,34,453,269
94,74,456,319
20,68,269,189
59,62,576,367
1,92,562,332
63,112,588,478
69,21,450,275
37,78,271,192
63,15,584,446
156,228,515,423
69,63,236,140
7,3,259,181
11,38,256,168
37,159,454,332
27,94,1003,621
98,196,419,327
35,81,228,163
16,105,447,257
147,149,905,654
42,195,834,429
12,70,388,273
144,643,3656,2288
4,34,250,148
7,41,83,64
69,202,753,435
43,50,136,90
81,189,769,427
17,281,961,596
9,1,799,501
3,7,76,50
88,21,928,601
75,1,603,434
6,42,1022,366
12,34,139,78
1,27,799,600
164,265,974,548
115,47,812,543
53,80,310,175
20,31,492,306
159,307,997,605
73,69,271,140
99,118,930,589
30,88,509,307
39,275,1143,810
3,13,76,52
37,171,1052,472
29,65,249,155
29,72,221,144
29,211,619,410
62,288,1215,686
23,132,620,396
75,130,702,396
44,212,984,596
94,104,606,404
20,35,406,236
12,189,741,415
32,43,151,91
4,30,112,73
27,110,406,227
104,116,409,244
5,127,329,251
61,175,735,423
132,116,528,307
32,141,607,353
29,95,716,391
12,115,518,273
47,29,436,248
61,152,1231,690
14,39,621,446
2,8,72,55
1,8,85,53
6,575,2862,1638
17,54,235,174
4,4,110,68
206,314,838,637
18,77,617,403
82,184,720,421
13,1,422,170
3,11,127,71
2,30,90,63
28,127,481,273
57,86,465,310
23,71,189,147
31,49,258,140
19,15,602,452
15,54,388,280
55,76,977,533
5,26,411,281
27,189,1063,635
17,14,172,118
43,159,462,269
167,27,874,383
2,21,150,80
199,482,3385,2465
15,17,636,440
157,1187,1491,2055
71,169,593,447
33,32,1079,696
27,71,630,422
97,32,984,585
126,27,522,445
205,77,595,295
13,1,965,679
29,86,601,373
1,74,639,334
86,164,535,391
468,144,789,352
25,234,1179,675
72,267,2602,1813
72,1,569,420
48,45,589,320
19,735,2669,2192
17,8,611,443
12,84,672,421
90,139,524,395
79,75,585,355
96,3,635,445
102,206,597,407
42,186,1788,1088
52,1,996,562
43,74,587,399
105,104,626,312
80,1,549,431
21,110,623,367
63,57,577,343
29,143,614,423
6,129,630,452
37,102,723,407
2,99,599,430
171,63,1187,894
44,1,582,375
44,71,594,416
14,82,596,422
21,51,639,445
107,110,994,717
72,98,565,404
61,77,543,419
69,77,614,421
36,312,915,646
214,148,1331,960
14,45,621,402
555,288,920,511
24,73,624,446
201,121,630,365
43,102,588,470
82,115,706,505
97,115,601,377
196,455,2075,1772
26,129,617,378
56,441,560,814
1,1,646,241
91,172,1531,1129
67,137,597,408
43,104,605,416
24,168,605,405
60,80,540,385
114,11,942,709
144,98,3533,2509
99,173,558,437
73,42,531,462
65,146,612,413
32,80,615,423
41,122,589,438
147,69,476,383
31,105,621,445
129,2,872,350
90,289,2094,1162
47,153,639,443
61,132,963,637
28,174,980,631
147,128,814,593
20,42,632,443
41,72,1022,738
48,13,609,445
64,26,957,729
73,80,611,409
27,47,597,423
67,67,610,372
18,90,623,462
47,60,608,409
59,138,1184,887
73,195,570,449
52,44,509,358
109,142,530,323
157,180,1022,565
29,66,597,228
37,57,392,294
129,379,1973,985
21,55,444,320
57,64,1005,608
94,281,2952,1412
31,41,272,189
14,76,292,195
109,39,980,590
81,241,994,717
48,92,261,161
26,58,587,397
91,282,956,642
67,167,692,380
7,97,422,295
19,136,498,329
10,1,563,306
50,55,432,261
76,117,443,336
15,102,411,291
25,57,520,297
34,86,368,196
27,52,477,285
90,222,852,583
65,95,368,241
43,117,561,278
56,77,515,353
43,96,265,160
74,97,648,393
35,121,485,272
37,72,471,224
68,71,238,187
33,65,453,303
14,128,479,331
51,87,489,290
131,60,447,233
12,27,284,166
62,114,579,327
24,138,617,358
66,122,480,234
72,61,541,291
1,60,113,122
60,62,288,135
19,79,619,449
21,28,282,168
19,186,734,413
19,81,583,523
85,98,390,306
267,148,716,549
63,90,402,281
16,47,219,146
17,68,600,239
21,26,269,171
74,89,553,238
56,63,384,295
44,145,1128,809
5,103,793,425
11,59,542,317
188,134,481,298
38,81,496,277
246,354,1214,746
214,289,1225,807
330,263,780,515
60,43,441,235
114,102,425,244
393,316,1702,1266
36,57,436,312
35,131,468,276
42,76,379,262
42,115,596,303
62,192,753,449
36,48,255,133
29,66,474,287
45,52,353,270
40,111,591,362
3,107,499,268
46,145,331,290
50,47,258,180
58,49,245,169
35,19,612,291
295,340,1374,796
24,103,561,387
73,235,1510,1114
112,226,992,690
49,61,256,185
65,41,513,375
13,15,474,327
62,1,421,294
11,42,249,156
75,121,603,370
89,161,529,336
44,108,560,355
1,125,549,372
14,63,419,297
22,154,358,319
40,27,391,205
30,209,1014,589
26,30,295,147
11,84,253,182
26,80,607,361
17,24,253,174
49,138,560,386
1,56,402,251
28,42,437,210
13,18,250,175
70,249,953,590
15,42,615,368
78,300,952,633
19,94,461,294
39,59,532,261
12,62,310,181
70,117,461,330
9,29,259,153
21,29,463,290
25,34,588,254
34,162,703,428
9,220,1262,740
97,77,495,405
25,37,215,138
6,80,499,307
70,15,886,571
40,40,569,306
78,167,936,539
19,14,335,252
21,42,241,161
57,143,1149,731
31,43,242,165
14,24,194,90
17,34,262,145
5,51,197,147
7,20,250,176
30,41,235,153
21,71,301,204
65,64,463,240
28,2,799,541
6,73,295,197
7,32,294,202
42,57,608,356
35,108,576,314
120,408,1794,1301
9,112,298,226
84,97,511,380
21,94,438,308
52,138,996,492
48,209,745,465
1,22,212,124
19,62,469,332
28,55,241,177
56,188,567,415
20,60,389,232
41,97,473,350
6,17,446,218
27,73,239,155
9,45,249,176
47,177,750,447
113,41,570,226
22,166,414,325
11,148,503,324
35,176,492,480
85,107,609,381
102,195,675,504
153,67,561,435
2,63,625,402
56,160,476,343
20,97,460,356
9,112,439,278
21,101,618,386
26,117,562,288
3,152,996,766
8,67,800,511
2,169,629,369
32,72,591,386
33,118,455,322
36,65,633,347
51,55,618,377
8,71,421,285
49,279,2791,1870
75,179,564,441
51,69,618,372
231,85,1712,1026
26,110,621,435
13,108,612,386
1,97,494,375
96,416,4252,2792
8,73,639,463
22,59,536,238
25,189,617,386
55,61,799,445
16,59,472,304
36,63,613,397
154,223,1378,1030
17,158,588,401
68,90,579,410
52,129,579,320
33,117,587,408
45,44,563,415
21,164,607,359
66,141,613,379
61,222,959,569
138,163,783,417
35,107,620,389
109,51,571,372
151,101,890,640
56,161,528,407
42,65,470,277
57,32,533,304
5,120,498,269
22,92,448,299
61,34,1009,752
74,161,545,352
61,56,536,425
61,227,744,472
88,65,444,261
3,162,636,402
13,136,624,410
73,112,424,288
12,110,580,338
59,111,505,324
3,3,1023,471
11,81,476,310
102,46,563,234
107,19,496,399
14,211,620,405
34,210,662,425
41,78,455,299
23,83,609,414
56,149,593,449
77,121,555,351
63,93,480,272
46,181,664,401
115,105,756,444
17,63,571,326
33,30,607,373
7,63,629,435
29,83,602,428
48,74,442,304
85,130,840,621
48,113,582,349
61,58,1507,1177
24,103,463,254
54,459,3984,2484
13,127,629,415
78,171,745,474
14,76,561,355
18,34,285,176
41,49,244,176
14,43,221,150
143,438,1954,1293
50,63,541,346
15,24,144,72
41,225,957,579
25,77,431,300
31,64,264,165
59,71,549,349
22,60,377,260
83,106,732,434
226,220,926,543
6,26,254,165
39,112,753,462
41,59,409,199
7,62,418,214
10,63,243,158
48,51,279,179
37,97,265,182
34,17,223,94
62,43,465,296
29,101,450,265
41,96,509,286
61,16,393,204
24,4,235,173
83,67,181,114
115,38,526,296
37,61,487,342
28,85,577,309
20,13,416,257
12,81,280,188
139,371,1954,1241
173,139,960,576
6,39,257,136
13,75,421,243
52,73,455,287
1,1,300,118
23,82,407,267
50,62,233,144
20,65,555,354
25,93,616,387
9,34,468,257
9,55,417,317
100,88,428,279
23,32,280,183
29,34,256,154
51,121,458,290
27,68,605,407
10,29,210,148
20,19,146,79
23,110,620,375
83,182,730,457
108,129,754,465
79,87,1186,711
31,22,474,277
61,82,422,302
21,24,490,279
46,118,513,312
49,36,603,401
9,49,649,321
8,28,427,257
14,17,273,152
595,447,7224,3835
12,60,251,181
2,13,200,120
29,31,181,119
12,16,134,82
57,144,603,362
95,132,591,441
34,12,544,238
28,26,288,212
48,56,560,326
9,42,243,163
108,207,897,596
90,47,807,499
105,58,720,331
206,55,808,570
133,61,582,318
32,105,988,658
47,1,1005,763
112,21,2859,1928
168,201,782,604
47,150,1007,635
78,95,999,667
30,116,963,523
45,160,731,725
228,140,831,412
191,332,1027,663
75,186,596,571
4,89,680,379
28,55,974,675
166,66,896,767
161,206,553,377
59,85,994,677
58,136,973,636
105,3,869,700
49,216,992,600
82,1059,1149,1639
181,100,579,371
80,295,944,717
98,15,630,294
91,301,1013,656
13,158,985,673
34,293,996,679
76,290,1218,697
104,145,1203,765
1648,1508,5205,3389
478,286,1534,979
135,116,897,579
78,37,1022,748
106,150,1012,633
29,92,640,386
70,502,977,951
132,85,1127,624
188,282,1585,1157
7,345,982,740
111,87,1509,967
142,136,667,558
246,1,735,332
57,29,2299,1528
49,57,1169,669
249,244,699,446
86,257,935,645
54,62,525,323
30,87,775,484
66,161,751,528
87,39,865,677
149,1,853,528
128,102,2540,1962
26,65,765,387
146,105,1135,715
339,210,961,631
72,244,858,570
89,128,900,661
12,76,1271,786
183,295,815,623
99,120,967,631
178,142,487,358
77,7,1115,673
99,35,638,380
80,126,553,373
70,229,984,575
37,32,1021,734
18,170,1004,520
188,118,1158,739
332,217,1508,974
654,435,1975,1061
258,354,3332,2350
57,107,961,680
208,281,761,602
409,237,770,429
201,276,700,617
144,117,871,527
298,264,1319,876
54,69,934,589
36,59,663,436
116,148,1070,728
26,39,990,549
163,151,604,431
35,98,932,636
66,62,617,401
53,1,597,439
95,179,595,362
91,95,607,428
1,20,625,384
30,110,578,431
14,137,621,429
20,75,606,325
65,40,477,387
1,1,526,530
101,63,607,451
16,75,467,271
36,72,594,413
13,103,624,414
51,39,558,377
23,65,624,415
40,136,842,538
27,235,665,465
75,203,1486,1024
58,92,569,407
106,89,606,425
21,6,623,453
122,78,537,383
105,147,575,331
23,60,597,349
39,160,1019,671
188,125,612,558
118,15,601,450
15,20,630,477
27,8,1998,1443
27,37,611,444
36,67,620,419
33,84,606,379
70,87,433,293
73,58,726,490
30,39,994,708
41,68,551,399
27,47,597,327
19,72,624,397
91,40,741,573
227,252,1353,993
44,119,605,398
35,15,632,452
121,113,483,428
47,198,654,647
90,119,581,384
29,41,1007,733
30,57,478,317
90,65,546,397
19,111,619,378
52,53,464,248
71,19,602,475
7,132,632,428
122,157,888,644
32,111,611,398
118,82,774,492
36,25,597,423
29,67,482,338
6,7,482,425
43,85,595,390
18,38,281,203
81,1,447,275
31,12,259,183
23,47,255,183
35,66,573,420
5,35,266,169
9,18,250,173
37,164,626,380
133,202,1005,722
24,17,236,183
26,37,284,206
96,151,599,449
62,13,666,501
45,83,590,452
147,11,590,218
24,76,399,288
14,31,272,198
24,188,582,433
15,86,294,214
24,114,618,366
25,18,241,168
18,25,230,178
11,35,256,173
37,44,598,392
24,51,239,167
28,33,285,177
16,14,247,170
61,7,424,339
33,86,614,396
6,7,253,179
1,7,270,183
8,48,249,163
18,38,249,178
28,21,286,178
13,8,255,169
52,27,575,418
23,57,232,186
11,30,293,208
72,85,986,646
47,18,259,156
45,59,585,449
72,125,595,360
151,120,393,267
93,135,913,679
11,10,396,265
15,50,434,284
32,72,611,285
145,402,909,685
25,29,378,235
7,39,247,186
23,47,380,215
21,53,426,310
33,50,464,344
46,59,380,275
63,99,588,425
59,234,977,593
108,118,852,381
24,21,240,171
24,51,274,187
95,183,997,673
1,18,1570,854
45,78,602,410
11,29,288,181
54,73,602,416
20,128,1494,798
15,43,293,198
31,38,262,185
39,41,256,174
87,203,938,673
49,132,617,342
19,53,289,223
14,36,625,474
70,42,412,234
133,110,891,617
97,33,531,383
110,91,905,627
63,70,553,410
44,40,547,417
15,58,254,195
16,15,245,190
1,74,476,359
50,117,612,366
58,51,584,292
8,49,388,277
8,32,295,214
16,17,529,267
41,95,600,411
20,8,611,403
13,36,253,160
17,54,286,206
8,12,478,234
37,143,988,613
349,229,1237,907
35,109,601,346
185,226,1765,1223
141,243,913,498
29,68,494,279
278,313,1356,852
70,96,418,316
24,148,528,343
48,47,545,408
62,243,941,610
66,141,739,427
71,137,910,601
55,117,419,276
65,60,439,268
20,129,431,277
38,194,1175,953
25,112,588,334
162,216,871,556
146,274,1153,775
203,497,2792,1959
17,148,692,376
37,226,959,554
69,174,444,338
20,112,685,454
17,167,781,430
29,93,485,334
130,157,938,537
36,35,401,241
22,29,498,204
34,197,1011,656
45,85,1005,558
114,86,406,288
22,141,1011,485
44,123,778,487
144,294,1453,782
44,90,550,298
82,174,994,640
16,46,622,282
135,208,982,617
18,32,537,233
86,79,465,249
105,182,914,607
23,123,691,529
22,93,547,372
47,137,503,332
11,3,632,480
28,59,438,228
30,212,1013,542
358,403,2795,1589
142,181,1513,1087
103,153,932,552
180,186,627,397
20,146,779,475
21,33,1054,452
99,152,616,418
45,30,1003,581
43,187,708,411
19,110,626,409
46,55,665,391
381,465,1398,991
3,110,497,283
60,81,389,243
173,98,519,248
92,276,732,536
89,28,1184,826
44,147,860,590
55,69,449,287
181,1,1351,982
17,39,461,231
48,155,589,362
62,38,482,311
50,133,411,315
10,128,646,533
53,61,584,288
35,124,708,368
59,161,892,611
19,61,575,329
58,161,543,322
14,189,1005,594
20,85,433,275
118,171,1168,638
10,130,477,273
4,49,628,329
22,79,407,243
62,116,974,610
15,48,274,187
451,231,2545,1775
47,145,946,585
41,39,602,456
14,59,253,142
